SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
SE-Nor,32,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_2
SE-Nor,32,GRP_VAR_INFO,VAR_INFO_HEIGHT,87.4
SE-Nor,32,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,32,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,32,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,32,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,33,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_3
SE-Nor,33,GRP_VAR_INFO,VAR_INFO_HEIGHT,72.9
SE-Nor,33,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,33,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,33,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,33,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,34,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_4
SE-Nor,34,GRP_VAR_INFO,VAR_INFO_HEIGHT,58.45
SE-Nor,34,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,34,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,34,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,34,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,35,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_5
SE-Nor,35,GRP_VAR_INFO,VAR_INFO_HEIGHT,43.65
SE-Nor,35,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,35,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,35,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,35,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,36,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_6
SE-Nor,36,GRP_VAR_INFO,VAR_INFO_HEIGHT,36.8
SE-Nor,36,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,36,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,36,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,36,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,37,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_7
SE-Nor,37,GRP_VAR_INFO,VAR_INFO_HEIGHT,31.65
SE-Nor,37,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,37,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,37,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,37,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,38,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_8
SE-Nor,38,GRP_VAR_INFO,VAR_INFO_HEIGHT,28.5
SE-Nor,38,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,38,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,38,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,38,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,39,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_9
SE-Nor,39,GRP_VAR_INFO,VAR_INFO_HEIGHT,25.45
SE-Nor,39,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,39,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,39,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,39,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,40,GRP_VAR_INFO,VAR_INFO_VARNAME,TS_1
SE-Nor,40,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.02
SE-Nor,40,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-Thermis
SE-Nor,40,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,40,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,4
SE-Nor,40,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,41,GRP_VAR_INFO,VAR_INFO_VARNAME,TS_2
SE-Nor,41,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.05
SE-Nor,41,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-Thermis
SE-Nor,41,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,41,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,4
SE-Nor,41,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,42,GRP_VAR_INFO,VAR_INFO_VARNAME,TS_3
